transaction_id,customer_id,amount,payment_method,device_id,ip_country,transaction_time,authentication_status,previous_transactions
TXN_001724,CUST_01762,3635.11,card,DEV_02879,IN,2026-02-18,success,30
TXN_001725,CUST_00811,15198.11,netbanking,DEV_00933,US,2026-04-12,success,22
TXN_001726,CUST_00821,4302.27,wallet,DEV_02076,GB,2026-02-25,failed,38
TXN_001727,CUST_01477,1536.56,netbanking,DEV_01413,US,2026-05-16,success,15
TXN_001728,CUST_00480,1118.54,netbanking,DEV_01153,US,2026-01-17,success,40
TXN_001729,CUST_01217,1896.75,card,DEV_02024,GB,2026-07-07,success,34
TXN_001730,CUST_01778,705.56,wallet,DEV_00328,AE,2026-01-04,success,13
TXN_001731,CUST_01751,8773.95,netbanking,DEV_02410,GB,2026-06-28,success,32
TXN_001732,CUST_00468,1644.47,netbanking,DEV_02979,GB,2026-04-26,success,17
TXN_001733,CUST_00104,16395.65,wallet,DEV_01518,AE,2026-03-18,failed,3
TXN_001734,CUST_01527,11083.98,netbanking,DEV_02237,US,2026-02-28,success,25
TXN_001735,CUST_01178,6051.19,card,DEV_02830,GB,2026-04-15,failed,8
TXN_001736,CUST_01668,5699.3,wallet,DEV_01329,AE,2026-04-29,failed,42
TXN_001737,CUST_01193,2496.41,wallet,DEV_00626,US,2026-07-08,failed,21
TXN_001738,CUST_00686,3489.1,wallet,DEV_00101,US,2026-07-21,success,48
TXN_001739,CUST_01288,6066.77,wallet,DEV_02590,US,2026-04-13,success,5
TXN_001740,CUST_01313,16749.12,card,DEV_01780,US,2026-02-08,success,47
TXN_001741,CUST_01537,8664.09,upi,DEV_00389,IN,2026-04-11,failed,32
TXN_001742,CUST_01047,4954.39,upi,DEV_01110,GB,2026-02-20,success,41
TXN_001743,CUST_01698,2387.02,wallet,DEV_01607,US,2026-03-19,success,20
TXN_001744,CUST_01931,1922.14,upi,DEV_00779,AE,2026-06-05,failed,14
TXN_001745,CUST_00522,500.26,wallet,DEV_01783,US,2026-05-05,success,9
TXN_001746,CUST_00727,848.84,netbanking,DEV_00435,IN,2026-03-24,failed,1
TXN_001747,CUST_00509,2972.91,netbanking,DEV_00580,US,2026-05-13,failed,12
TXN_001748,CUST_00083,6090.86,upi,DEV_01706,AE,2026-01-04,success,6
TXN_001749,CUST_01486,1789.87,upi,DEV_01387,GB,2026-06-25,failed,17
TXN_001750,CUST_01188,3513.79,card,DEV_02454,US,2026-05-16,success,37
TXN_001751,CUST_01067,989.65,netbanking,DEV_02969,GB,2026-07-26,success,47
TXN_001752,CUST_01715,4584.35,netbanking,DEV_02316,AE,2026-01-17,success,24
TXN_001753,CUST_01621,1144.78,wallet,DEV_01516,AE,2026-03-05,success,29
TXN_001754,CUST_00022,2879.35,netbanking,DEV_02820,US,2026-08-12,success,41
TXN_001755,CUST_00200,1786.11,wallet,DEV_01150,SG,2026-03-29,success,2
TXN_001756,CUST_00362,2182.51,upi,DEV_00521,GB,2026-07-20,success,42
TXN_001757,CUST_01437,4344.46,upi,DEV_01021,AE,2026-05-25,failed,50
TXN_001758,CUST_00732,15540.4,card,DEV_01284,SG,2026-08-14,success,32
TXN_001759,CUST_00248,22197.06,wallet,DEV_00608,SG,2026-03-24,success,28
TXN_001760,CUST_01071,1725.3,wallet,DEV_01896,SG,2026-07-06,success,10
TXN_001761,CUST_01333,11711.33,card,DEV_01842,AE,2026-07-19,success,15
TXN_001762,CUST_00223,4709.3,netbanking,DEV_02916,US,2026-04-04,success,29
TXN_001763,CUST_00793,6241.26,wallet,DEV_01011,US,2026-06-12,success,19
TXN_001764,CUST_01544,6539.8,netbanking,DEV_01459,SG,2026-05-04,success,3
TXN_001765,CUST_00611,2235.8,netbanking,DEV_01311,AE,2026-03-22,success,23
TXN_001766,CUST_00133,1125.96,upi,DEV_02448,SG,2026-01-31,success,48
TXN_001767,CUST_00092,5530.77,card,DEV_00799,SG,2026-07-24,success,35
TXN_001768,CUST_00032,7390.19,upi,DEV_01541,AE,2026-06-29,success,15
TXN_001769,CUST_00880,13379.79,netbanking,DEV_01070,US,2026-02-06,success,6
TXN_001770,CUST_00963,2589.43,card,DEV_00119,AE,2026-01-21,success,21
TXN_001771,CUST_00612,13252.31,wallet,DEV_00605,AE,2026-06-10,failed,31
TXN_001772,CUST_01318,2414.4,upi,DEV_02433,AE,2026-07-14,success,43
TXN_001773,CUST_00352,14974.16,card,DEV_01121,AE,2026-03-12,success,10
TXN_001774,CUST_01322,5819.38,wallet,DEV_01167,US,2026-05-31,success,24
TXN_001775,CUST_00724,2817.86,netbanking,DEV_00070,IN,2026-01-14,success,47
TXN_001776,CUST_00329,4623.64,wallet,DEV_01511,US,2026-03-22,failed,48
TXN_001777,CUST_00205,7478.63,card,DEV_02576,AE,2026-06-15,success,27
TXN_001778,CUST_00019,723.2,wallet,DEV_00730,GB,2026-06-06,success,30
TXN_001779,CUST_00536,2488.84,netbanking,DEV_01328,SG,2026-07-13,success,5
TXN_001780,CUST_01298,13849.45,card,DEV_02961,US,2026-05-08,success,49
TXN_001781,CUST_00174,3675.73,card,DEV_00574,US,2026-01-27,success,49
TXN_001782,CUST_00956,4613.8,upi,DEV_00377,GB,2026-04-02,success,38
TXN_001783,CUST_00180,2622.87,card,DEV_01691,GB,2026-07-12,success,9
TXN_001784,CUST_00353,1122.15,wallet,DEV_01641,SG,2026-01-16,failed,10
TXN_001785,CUST_00299,3644.25,wallet,DEV_02846,US,2026-05-21,success,24
TXN_001786,CUST_00257,6901.39,upi,DEV_01838,US,2026-01-30,success,32
TXN_001787,CUST_00577,2502.87,upi,DEV_00981,IN,2026-06-15,success,23
TXN_001788,CUST_01199,7296.42,card,DEV_02634,US,2026-05-03,success,32
TXN_001789,CUST_01465,1711.22,card,DEV_00898,US,2026-02-09,success,17
TXN_001790,CUST_00390,7147.65,netbanking,DEV_01323,AE,2026-07-13,failed,43
TXN_001791,CUST_00917,2016.97,card,DEV_02090,GB,2026-05-07,success,38
TXN_001792,CUST_00866,5161.49,wallet,DEV_02253,IN,2026-01-11,success,41
TXN_001793,CUST_00134,1512.22,card,DEV_00856,US,2026-05-30,failed,36
TXN_001794,CUST_00169,5933.83,card,DEV_01432,IN,2026-05-29,success,26
TXN_001795,CUST_00230,892.32,upi,DEV_01627,US,2026-02-08,success,34
TXN_001796,CUST_00935,1245.73,netbanking,DEV_01089,SG,2026-04-06,failed,3
TXN_001797,CUST_00115,1779.48,upi,DEV_00826,SG,2026-03-07,success,30
TXN_001798,CUST_01548,2247.05,upi,DEV_01340,GB,2026-04-11,success,39
TXN_001799,CUST_00337,4045.13,netbanking,DEV_01850,IN,2026-04-25,failed,35
TXN_001800,CUST_01599,3349.05,upi,DEV_00758,IN,2026-01-11,failed,28
TXN_001801,CUST_01475,5365.62,card,DEV_00843,US,2026-07-14,success,22
TXN_001802,CUST_01863,4199.45,upi,DEV_02430,GB,2026-04-03,failed,19
TXN_001803,CUST_01329,7777.02,card,DEV_02654,US,2026-05-26,success,38
TXN_001804,CUST_00158,2890.31,upi,DEV_02094,IN,2026-03-21,success,10
TXN_001805,CUST_00088,5369.0,upi,DEV_00742,GB,2026-02-22,failed,40
TXN_001806,CUST_01019,1466.53,wallet,DEV_02949,GB,2026-04-28,failed,47
TXN_001807,CUST_01486,5975.9,upi,DEV_02014,AE,2026-05-24,success,17
TXN_001808,CUST_00110,1136.72,upi,DEV_00319,SG,2026-01-28,success,11
TXN_001809,CUST_00783,10965.97,card,DEV_02537,IN,2026-08-08,success,22
TXN_001810,CUST_00423,1393.99,netbanking,DEV_00001,GB,2026-04-24,failed,10
TXN_001811,CUST_00331,5932.17,upi,DEV_00399,IN,2026-04-05,success,44
TXN_001812,CUST_01779,15757.92,upi,DEV_01734,GB,2026-01-20,success,49
TXN_001813,CUST_01400,4792.41,wallet,DEV_02678,IN,2026-03-18,success,25
TXN_001814,CUST_01991,2401.67,card,DEV_01238,US,2026-03-09,failed,41
TXN_001815,CUST_01945,2038.78,upi,DEV_00493,IN,2026-08-14,failed,36
TXN_001816,CUST_00735,3889.7,upi,DEV_00059,IN,2026-01-23,success,33
TXN_001817,CUST_00493,7236.33,wallet,DEV_02375,SG,2026-03-11,success,17
TXN_001818,CUST_01180,2855.73,card,DEV_02879,SG,2026-05-03,success,29
TXN_001819,CUST_01766,14981.58,upi,DEV_00883,IN,2026-04-12,failed,35
TXN_001820,CUST_01768,1920.24,card,DEV_00153,AE,2026-04-21,failed,18
TXN_001821,CUST_01674,1222.97,wallet,DEV_00717,IN,2026-05-28,success,29
TXN_001822,CUST_00707,1038.16,card,DEV_01151,GB,2026-07-04,failed,14
TXN_001823,CUST_00575,13987.6,upi,DEV_01095,IN,2026-06-21,success,2
TXN_001824,CUST_00973,490.35,upi,DEV_00962,AE,2026-07-27,success,30
TXN_001825,CUST_01919,2331.65,card,DEV_02307,AE,2026-05-24,failed,38
TXN_001826,CUST_01508,2141.9,upi,DEV_02931,IN,2026-03-15,success,42
TXN_001827,CUST_00169,2266.44,card,DEV_02450,GB,2026-04-27,failed,26
TXN_001828,CUST_01730,3421.85,upi,DEV_01529,GB,2026-07-05,success,3
TXN_001829,CUST_00885,2287.55,netbanking,DEV_02619,GB,2026-04-15,success,38
TXN_001830,CUST_01473,1735.67,wallet,DEV_01525,AE,2026-03-30,success,6
TXN_001831,CUST_00862,8655.09,upi,DEV_02756,AE,2026-06-22,failed,10
TXN_001832,CUST_01851,2501.33,netbanking,DEV_01769,IN,2026-06-04,success,29
TXN_001833,CUST_00429,5596.19,upi,DEV_01364,GB,2026-06-15,failed,5
TXN_001834,CUST_01336,1541.9,wallet,DEV_02209,US,2026-01-11,success,16
TXN_001835,CUST_00322,16395.6,upi,DEV_02453,GB,2026-05-19,success,33
TXN_001836,CUST_00945,5467.73,upi,DEV_00844,AE,2026-01-21,failed,38
TXN_001837,CUST_01253,863.81,card,DEV_02054,SG,2026-01-11,success,50
TXN_001838,CUST_01434,10392.58,card,DEV_01044,SG,2026-06-20,success,48
TXN_001839,CUST_01300,9339.29,upi,DEV_02802,GB,2026-05-06,success,35
TXN_001840,CUST_01648,2771.28,netbanking,DEV_02998,GB,2026-05-21,failed,2
TXN_001841,CUST_00269,2270.42,wallet,DEV_00898,SG,2026-03-31,failed,27
TXN_001842,CUST_01875,5360.93,card,DEV_00925,AE,2026-02-09,success,15
TXN_001843,CUST_01728,5143.64,card,DEV_02067,IN,2026-05-07,success,2
TXN_001844,CUST_00484,1596.85,card,DEV_02847,GB,2026-03-03,failed,8
TXN_001845,CUST_00375,4599.24,netbanking,DEV_00858,SG,2026-06-13,success,6
TXN_001846,CUST_00618,819.67,upi,DEV_00097,IN,2026-01-08,success,26
TXN_001847,CUST_00295,1373.99,card,DEV_00849,US,2026-07-31,success,48
TXN_001848,CUST_00518,10713.09,card,DEV_01039,AE,2026-01-31,failed,41
TXN_001849,CUST_01754,2666.57,netbanking,DEV_02710,AE,2026-01-03,success,13
TXN_001850,CUST_01049,2556.56,netbanking,DEV_01589,GB,2026-02-23,success,32
TXN_001851,CUST_00011,2870.86,wallet,DEV_02537,SG,2026-05-03,success,25
TXN_001852,CUST_00495,3670.12,wallet,DEV_00130,AE,2026-03-23,success,43
TXN_001853,CUST_00975,1835.11,card,DEV_01048,AE,2026-08-09,failed,13
TXN_001854,CUST_00101,6998.75,card,DEV_01732,SG,2026-06-08,success,17
TXN_001855,CUST_01269,912.1,wallet,DEV_00112,AE,2026-01-10,failed,35
TXN_001856,CUST_01479,2772.39,card,DEV_01946,GB,2026-05-20,success,29
TXN_001857,CUST_00582,7917.57,card,DEV_01006,IN,2026-04-27,failed,4
TXN_001858,CUST_01817,5361.5,netbanking,DEV_00989,SG,2026-05-01,success,21
TXN_001859,CUST_00354,3686.79,netbanking,DEV_01269,SG,2026-07-18,failed,12
TXN_001860,CUST_00508,4033.6,upi,DEV_02514,AE,2026-01-25,success,26
TXN_001861,CUST_00764,4983.32,upi,DEV_02431,IN,2026-05-10,failed,10
TXN_001862,CUST_00009,4717.54,card,DEV_02057,US,2026-04-29,success,18
TXN_001863,CUST_00629,5093.92,wallet,DEV_02195,IN,2026-03-06,success,42
TXN_001864,CUST_00837,4389.22,wallet,DEV_00713,AE,2026-03-17,success,12
TXN_001865,CUST_00200,3600.0,card,DEV_01190,SG,2026-03-26,failed,2
TXN_001866,CUST_00428,1690.93,card,DEV_02814,US,2026-08-03,success,41
TXN_001867,CUST_00532,8133.87,upi,DEV_01975,AE,2026-03-05,success,40
TXN_001868,CUST_01100,3240.74,wallet,DEV_02679,US,2026-07-17,failed,37
TXN_001869,CUST_01276,1760.63,card,DEV_01239,US,2026-02-27,success,3
TXN_001870,CUST_01062,7892.21,wallet,DEV_00937,AE,2026-07-26,success,49
TXN_001871,CUST_00679,5779.24,card,DEV_00674,US,2026-02-03,success,30
TXN_001872,CUST_00600,4770.24,wallet,DEV_02033,GB,2026-07-23,failed,4
TXN_001873,CUST_01269,3271.9,card,DEV_02902,SG,2026-06-27,success,35
TXN_001874,CUST_01987,2588.96,card,DEV_01715,AE,2026-01-09,success,20
TXN_001875,CUST_00190,794.54,wallet,DEV_02283,AE,2026-01-18,success,33
TXN_001876,CUST_01390,4468.56,card,DEV_01077,GB,2026-05-02,failed,35
TXN_001877,CUST_01745,12253.24,upi,DEV_00564,IN,2026-01-07,success,44
TXN_001878,CUST_01195,2851.03,card,DEV_02337,US,2026-06-20,success,43
TXN_001879,CUST_01565,32425.51,wallet,DEV_02703,SG,2026-04-06,success,6
TXN_001880,CUST_01691,759.91,wallet,DEV_00274,US,2026-05-30,failed,45
TXN_001881,CUST_01364,5470.0,card,DEV_02293,IN,2026-03-01,success,47
TXN_001882,CUST_00335,3165.69,upi,DEV_01231,US,2026-07-11,failed,9
TXN_001883,CUST_01975,1346.26,card,DEV_01524,IN,2026-05-11,success,31
TXN_001884,CUST_00766,1650.68,card,DEV_02149,GB,2026-05-30,success,6
TXN_001885,CUST_01103,2556.31,netbanking,DEV_00562,GB,2026-03-04,failed,50
TXN_001886,CUST_00062,11239.67,upi,DEV_00773,AE,2026-05-03,failed,27
TXN_001887,CUST_01062,5172.65,upi,DEV_00406,US,2026-04-10,success,49
TXN_001888,CUST_01801,1684.23,upi,DEV_02733,US,2026-08-08,success,20
TXN_001889,CUST_00849,9383.25,card,DEV_01957,SG,2026-01-19,success,14
TXN_001890,CUST_00073,1327.96,upi,DEV_02568,AE,2026-08-03,success,1
TXN_001891,CUST_01866,2922.97,upi,DEV_01076,AE,2026-01-16,failed,28
TXN_001892,CUST_01345,2723.84,card,DEV_01313,AE,2026-01-08,success,34
TXN_001893,CUST_01512,8516.82,netbanking,DEV_01601,AE,2026-06-05,success,21
TXN_001894,CUST_00165,1949.06,upi,DEV_01964,SG,2026-07-22,failed,15
TXN_001895,CUST_00870,3645.18,upi,DEV_00989,SG,2026-05-14,success,43
TXN_001896,CUST_00151,820.19,wallet,DEV_00308,AE,2026-06-03,success,31
TXN_001897,CUST_00498,5708.3,wallet,DEV_00272,SG,2026-01-22,success,42
TXN_001898,CUST_00658,840.87,card,DEV_01514,GB,2026-04-11,success,16
TXN_001899,CUST_01654,14411.27,wallet,DEV_02664,GB,2026-03-19,success,35
TXN_001900,CUST_00642,2625.33,netbanking,DEV_01925,SG,2026-05-05,failed,19
TXN_001901,CUST_00011,1700.19,upi,DEV_01923,GB,2026-01-24,failed,25
TXN_001902,CUST_01420,3133.45,netbanking,DEV_02183,SG,2026-06-07,success,8
TXN_001903,CUST_00743,3341.21,netbanking,DEV_02577,GB,2026-03-11,success,25
TXN_001904,CUST_01416,8505.57,upi,DEV_01283,GB,2026-03-03,success,18
TXN_001905,CUST_00990,2489.61,netbanking,DEV_01255,US,2026-07-31,success,35
TXN_001906,CUST_00115,3784.53,wallet,DEV_01141,GB,2026-06-03,failed,30
TXN_001907,CUST_01231,7060.51,upi,DEV_02512,US,2026-07-25,success,9
TXN_001908,CUST_00384,2575.15,upi,DEV_02815,GB,2026-07-02,success,7
TXN_001909,CUST_00213,1421.02,upi,DEV_01896,SG,2026-05-14,success,15
TXN_001910,CUST_01749,3027.33,card,DEV_02968,GB,2026-06-13,success,8
TXN_001911,CUST_01173,1643.63,upi,DEV_02450,GB,2026-02-16,failed,47
TXN_001912,CUST_01898,1374.45,netbanking,DEV_01007,AE,2026-05-04,success,45
TXN_001913,CUST_01644,1685.1,wallet,DEV_02202,GB,2026-02-07,success,26
TXN_001914,CUST_00681,2895.9,card,DEV_01035,IN,2026-04-07,failed,23
TXN_001915,CUST_01094,2716.42,card,DEV_00273,US,2026-07-27,success,30
TXN_001916,CUST_01000,9456.13,wallet,DEV_01863,SG,2026-05-30,success,25
TXN_001917,CUST_00544,3392.85,wallet,DEV_00816,GB,2026-01-14,failed,27
TXN_001918,CUST_01738,2321.79,wallet,DEV_02439,IN,2026-05-02,failed,22
TXN_001919,CUST_01824,2273.27,wallet,DEV_01283,IN,2026-02-05,success,47
TXN_001920,CUST_00133,4994.96,card,DEV_01481,IN,2026-01-11,success,48
TXN_001921,CUST_00958,5775.94,netbanking,DEV_00441,SG,2026-05-18,success,17
TXN_001922,CUST_00969,2639.53,upi,DEV_00393,AE,2026-02-22,success,16
TXN_001923,CUST_01112,3446.06,card,DEV_00041,IN,2026-03-28,success,44
TXN_001924,CUST_00100,5513.93,netbanking,DEV_01761,US,2026-03-01,success,1
TXN_001925,CUST_00068,13131.09,netbanking,DEV_02264,GB,2026-08-04,success,36
TXN_001926,CUST_00862,9546.56,upi,DEV_00095,SG,2026-05-30,success,10
TXN_001927,CUST_00977,5486.32,upi,DEV_00704,AE,2026-02-22,success,38
TXN_001928,CUST_00166,783.24,upi,DEV_00374,SG,2026-07-09,success,2
TXN_001929,CUST_00875,3477.15,wallet,DEV_00511,IN,2026-03-05,failed,7
TXN_001930,CUST_01928,2835.89,upi,DEV_00992,AE,2026-06-06,success,13
TXN_001931,CUST_00333,2407.6,upi,DEV_00903,GB,2026-01-28,success,40
TXN_001932,CUST_01233,18106.58,upi,DEV_02750,GB,2026-04-22,failed,45
TXN_001933,CUST_01018,2280.08,wallet,DEV_00875,US,2026-01-26,success,20
TXN_001934,CUST_00017,70217.43,wallet,DEV_02919,AE,2026-04-24,success,15
TXN_001935,CUST_00468,3887.02,wallet,DEV_02520,AE,2026-01-06,success,17
TXN_001936,CUST_01676,5050.58,upi,DEV_02758,AE,2026-04-22,success,26
TXN_001937,CUST_00333,11007.35,netbanking,DEV_00085,AE,2026-05-10,failed,40
TXN_001938,CUST_00113,1230.49,wallet,DEV_02485,US,2026-04-06,success,45
TXN_001939,CUST_00120,1980.62,card,DEV_02462,AE,2026-02-13,failed,2
TXN_001940,CUST_00335,3502.92,upi,DEV_00893,GB,2026-04-01,failed,9
TXN_001941,CUST_00691,4696.78,netbanking,DEV_01019,GB,2026-03-01,failed,20
TXN_001942,CUST_00195,1424.56,wallet,DEV_00100,SG,2026-03-04,success,35
TXN_001943,CUST_00885,4413.13,wallet,DEV_02921,IN,2026-04-10,success,38
TXN_001944,CUST_01239,3121.67,netbanking,DEV_01561,IN,2026-05-06,failed,37
TXN_001945,CUST_01720,2769.67,wallet,DEV_01738,IN,2026-04-22,success,37
TXN_001946,CUST_01398,3281.27,netbanking,DEV_00937,GB,2026-04-04,success,33
TXN_001947,CUST_01414,15093.58,wallet,DEV_00648,US,2026-02-26,success,1
TXN_001948,CUST_00829,1288.44,card,DEV_01563,GB,2026-01-13,success,30
TXN_001949,CUST_00572,2261.24,card,DEV_02897,US,2026-01-24,success,11
TXN_001950,CUST_01202,1112.21,netbanking,DEV_00325,SG,2026-03-07,failed,42
TXN_001951,CUST_01473,1749.03,upi,DEV_01201,US,2026-08-08,failed,6
TXN_001952,CUST_00510,1101.05,netbanking,DEV_00762,US,2026-04-15,success,34
TXN_001953,CUST_01400,10199.51,upi,DEV_02133,IN,2026-03-01,success,25
TXN_001954,CUST_00464,7827.59,card,DEV_02346,US,2026-03-15,failed,13
TXN_001955,CUST_00926,1835.86,wallet,DEV_00688,US,2026-01-05,success,28
TXN_001956,CUST_00209,6798.35,card,DEV_00276,IN,2026-03-10,success,38
TXN_001957,CUST_00315,1440.91,card,DEV_01895,SG,2026-07-14,success,41
TXN_001958,CUST_00037,6895.82,upi,DEV_00626,SG,2026-02-17,success,1
TXN_001959,CUST_01393,1446.8,card,DEV_01334,US,2026-07-16,success,24
TXN_001960,CUST_01674,4693.25,card,DEV_02052,SG,2026-01-15,failed,29
TXN_001961,CUST_01313,6453.98,upi,DEV_00685,IN,2026-05-01,success,47
TXN_001962,CUST_00611,2111.55,upi,DEV_00991,SG,2026-08-02,success,23
TXN_001963,CUST_01271,688.07,netbanking,DEV_01895,US,2026-04-27,success,24
TXN_001964,CUST_01954,843.58,card,DEV_02923,US,2026-02-11,success,49
TXN_001965,CUST_01859,1124.57,card,DEV_01546,US,2026-01-01,success,30
TXN_001966,CUST_01684,2202.36,wallet,DEV_02167,AE,2026-06-23,failed,34
TXN_001967,CUST_00456,4221.67,wallet,DEV_02151,AE,2026-06-15,success,19
TXN_001968,CUST_00469,1894.81,wallet,DEV_01030,SG,2026-04-15,success,24
TXN_001969,CUST_01725,6589.58,wallet,DEV_00518,IN,2026-02-22,success,47
TXN_001970,CUST_01532,3934.87,netbanking,DEV_01223,IN,2026-06-04,failed,16
TXN_001971,CUST_00875,6547.74,wallet,DEV_01540,GB,2026-04-06,success,7
TXN_001972,CUST_00476,17043.04,netbanking,DEV_01996,US,2026-07-12,success,6
TXN_001973,CUST_00680,3865.27,upi,DEV_01784,US,2026-04-26,success,25
TXN_001974,CUST_01225,1387.0,netbanking,DEV_01624,US,2026-02-06,success,1
TXN_001975,CUST_01087,8566.61,upi,DEV_01799,GB,2026-05-05,failed,32
TXN_001976,CUST_01442,2582.98,wallet,DEV_02920,AE,2026-04-06,success,49
TXN_001977,CUST_01076,765.76,wallet,DEV_00535,AE,2026-01-14,success,18
TXN_001978,CUST_01049,2583.14,upi,DEV_02622,IN,2026-03-17,success,32
TXN_001979,CUST_01267,4749.52,card,DEV_01436,AE,2026-04-09,failed,12
TXN_001980,CUST_00571,1496.41,card,DEV_02451,GB,2026-04-01,failed,40
TXN_001981,CUST_00887,1549.78,card,DEV_01964,IN,2026-04-01,success,28
TXN_001982,CUST_01159,4482.99,upi,DEV_01272,SG,2026-02-12,success,25
TXN_001983,CUST_00067,1414.65,card,DEV_00598,SG,2026-03-11,success,16
TXN_001984,CUST_01315,3629.21,card,DEV_02087,US,2026-06-11,success,42
TXN_001985,CUST_01411,6563.78,card,DEV_01837,AE,2026-03-27,failed,1
TXN_001986,CUST_00226,3396.46,netbanking,DEV_02547,GB,2026-03-14,success,37
TXN_001987,CUST_01286,6093.08,card,DEV_02118,SG,2026-02-01,failed,44
TXN_001988,CUST_00880,7535.38,wallet,DEV_01776,SG,2026-01-10,success,6
TXN_001989,CUST_00939,1648.7,upi,DEV_01548,GB,2026-06-19,failed,15
TXN_001990,CUST_00111,1450.14,netbanking,DEV_00590,US,2026-07-15,success,12
TXN_001991,CUST_00645,5863.09,card,DEV_02527,AE,2026-03-12,failed,26
TXN_001992,CUST_01492,8308.3,upi,DEV_00172,IN,2026-03-19,success,29
TXN_001993,CUST_01839,2943.35,upi,DEV_00797,AE,2026-05-26,success,30
TXN_001994,CUST_00305,5629.04,wallet,DEV_00622,AE,2026-05-21,success,43
TXN_001995,CUST_00556,4899.89,upi,DEV_00003,IN,2026-02-11,success,43
TXN_001996,CUST_01835,10758.16,netbanking,DEV_02979,AE,2026-07-21,success,34
TXN_001997,CUST_01537,5613.31,upi,DEV_01919,US,2026-06-22,failed,32
TXN_001998,CUST_00668,9253.72,card,DEV_00328,AE,2026-07-27,success,20
TXN_001999,CUST_00463,865.66,netbanking,DEV_01921,GB,2026-05-28,success,16
TXN_002000,CUST_00982,7988.64,netbanking,DEV_02158,US,2026-06-20,success,2
TXN_002001,CUST_00905,2810.82,upi,DEV_00927,IN,2026-04-22,failed,16
TXN_002002,CUST_00220,2225.47,netbanking,DEV_01345,SG,2026-03-18,failed,4
TXN_002003,CUST_01595,2222.08,wallet,DEV_00211,SG,2026-03-18,success,45
TXN_002004,CUST_00174,2360.94,card,DEV_00607,SG,2026-02-27,success,49
TXN_002005,CUST_00752,1539.02,upi,DEV_01902,US,2026-01-26,success,11
TXN_002006,CUST_01248,3600.54,wallet,DEV_01638,AE,2026-05-26,success,42
TXN_002007,CUST_00264,1451.79,netbanking,DEV_00333,US,2026-02-11,failed,4
TXN_002008,CUST_00081,7253.31,card,DEV_01286,IN,2026-04-22,failed,39
TXN_002009,CUST_00531,3411.88,wallet,DEV_00631,AE,2026-05-02,success,50
TXN_002010,CUST_01847,5614.36,netbanking,DEV_01518,IN,2026-03-20,success,5
TXN_002011,CUST_00679,9135.53,wallet,DEV_02015,AE,2026-05-31,success,30
TXN_002012,CUST_00241,10495.62,wallet,DEV_01762,US,2026-03-15,success,8
TXN_002013,CUST_00344,1471.54,upi,DEV_01377,US,2026-06-03,success,42
TXN_002014,CUST_00737,3899.76,wallet,DEV_00340,IN,2026-01-22,success,10
TXN_002015,CUST_01191,3910.87,card,DEV_00615,SG,2026-04-20,failed,32
TXN_002016,CUST_01180,2651.69,card,DEV_02857,US,2026-01-14,success,29
TXN_002017,CUST_01256,6816.33,wallet,DEV_00728,IN,2026-02-04,success,47
TXN_002018,CUST_00900,11669.18,netbanking,DEV_02781,GB,2026-06-20,success,36
TXN_002019,CUST_00270,3611.77,card,DEV_00677,GB,2026-03-26,success,8
TXN_002020,CUST_00671,2334.64,card,DEV_02388,IN,2026-01-11,success,4
TXN_002021,CUST_00311,2745.7,upi,DEV_00697,AE,2026-07-30,failed,37
TXN_002022,CUST_00420,3072.69,card,DEV_01095,SG,2026-03-16,success,41
TXN_002023,CUST_01291,2532.0,netbanking,DEV_00568,IN,2026-04-29,success,29
TXN_002024,CUST_00426,3279.08,upi,DEV_02636,SG,2026-01-25,failed,49
TXN_002025,CUST_00139,2388.47,upi,DEV_02823,GB,2026-01-09,failed,49
TXN_002026,CUST_01965,1765.12,netbanking,DEV_02724,US,2026-06-27,failed,24
TXN_002027,CUST_01380,2253.59,wallet,DEV_01470,SG,2026-03-20,success,34
TXN_002028,CUST_00809,2798.65,wallet,DEV_01713,US,2026-07-23,success,27
TXN_002029,CUST_01707,2470.41,netbanking,DEV_00863,US,2026-04-29,success,12
TXN_002030,CUST_01242,4840.1,upi,DEV_00151,IN,2026-01-16,success,25
TXN_002031,CUST_00009,7061.92,upi,DEV_00442,AE,2026-02-02,success,18
TXN_002032,CUST_01169,6906.54,card,DEV_01158,GB,2026-06-26,success,31
TXN_002033,CUST_01355,5652.78,upi,DEV_02944,AE,2026-04-22,failed,46
TXN_002034,CUST_01421,5361.65,card,DEV_02640,SG,2026-07-06,success,35
TXN_002035,CUST_01743,2817.95,upi,DEV_01939,IN,2026-04-04,success,47
TXN_002036,CUST_00235,29515.91,wallet,DEV_00785,GB,2026-01-17,success,16
TXN_002037,CUST_01098,1714.19,card,DEV_01033,AE,2026-02-17,failed,11
