order_id,transaction_id,product_category,product_value,shipping_address,delivery_status,delivery_date,refund_status
ORD_001479,TXN_001479,software,1406.13,"Address_7034, India",delivered,2026-03-14,requested
ORD_001480,TXN_001480,software,2659.02,"Address_1867, India",delivered,2026-02-20,processed
ORD_001481,TXN_001481,grocery,19926.56,"Address_2958, India",pending,2026-02-12,none
ORD_001482,TXN_001482,fashion,3064.54,"Address_8386, India",pending,2026-07-26,none
ORD_001483,TXN_001483,electronics,3788.83,"Address_8576, India",delivered,2026-04-24,none
ORD_001484,TXN_001484,home,3633.08,"Address_2007, India",delivered,2026-05-20,none
ORD_001485,TXN_001485,grocery,2099.25,"Address_3779, India",failed,2026-07-27,none
ORD_001486,TXN_001486,travel,3189.59,"Address_4476, India",failed,2026-03-26,requested
ORD_001487,TXN_001487,electronics,2390.1,"Address_8357, India",failed,2026-03-27,requested
ORD_001488,TXN_001488,beauty,5629.39,"Address_2776, India",pending,2026-05-05,processed
ORD_001489,TXN_001489,home,4861.68,"Address_7143, India",delivered,2026-05-22,processed
ORD_001490,TXN_001490,electronics,14380.66,"Address_9086, India",delivered,2026-01-10,processed
ORD_001491,TXN_001491,fashion,2586.33,"Address_1500, India",delivered,2026-01-18,none
ORD_001492,TXN_001492,software,2407.68,"Address_6948, India",failed,2026-08-09,requested
ORD_001493,TXN_001493,beauty,7590.66,"Address_9981, India",delivered,2026-03-23,none
ORD_001494,TXN_001494,home,2081.91,"Address_4471, India",pending,2026-03-27,requested
ORD_001495,TXN_001495,electronics,3505.24,"Address_9505, India",failed,2026-07-17,none
ORD_001496,TXN_001496,software,11948.96,"Address_5914, India",delivered,2026-02-07,none
ORD_001497,TXN_001497,software,959.22,"Address_5849, India",delivered,2026-07-17,none
ORD_001498,TXN_001498,software,1178.91,"Address_6473, India",failed,2026-01-29,none
ORD_001499,TXN_001499,home,340.26,"Address_1351, India",pending,2026-07-13,requested
ORD_001500,TXN_001500,travel,10202.51,"Address_7040, India",delivered,2026-06-26,none
ORD_001501,TXN_001501,home,2489.94,"Address_3947, India",delivered,2026-04-10,processed
ORD_001502,TXN_001502,software,5331.37,"Address_6248, India",pending,2026-07-25,none
ORD_001503,TXN_001503,home,9817.57,"Address_2813, India",failed,2026-06-18,none
ORD_001504,TXN_001504,home,8340.49,"Address_1427, India",delivered,2026-03-31,requested
ORD_001505,TXN_001505,travel,2007.98,"Address_2062, India",delivered,2026-02-23,requested
ORD_001506,TXN_001506,beauty,1093.62,"Address_1327, India",delivered,2026-06-10,processed
ORD_001507,TXN_001507,travel,10724.99,"Address_4609, India",pending,2026-06-24,none
ORD_001508,TXN_001508,beauty,7496.27,"Address_2114, India",failed,2026-04-01,processed
ORD_001509,TXN_001509,electronics,1016.55,"Address_2101, India",pending,2026-06-22,none
ORD_001510,TXN_001510,travel,5139.6,"Address_4216, India",delivered,2026-04-24,requested
ORD_001511,TXN_001511,software,3840.97,"Address_3753, India",failed,2026-04-29,none
ORD_001512,TXN_001512,travel,4739.42,"Address_9583, India",pending,2026-02-06,requested
ORD_001513,TXN_001513,travel,1404.07,"Address_9122, India",delivered,2026-05-23,none
ORD_001514,TXN_001514,software,6594.31,"Address_8604, India",delivered,2026-02-25,requested
ORD_001515,TXN_001515,beauty,3644.95,"Address_3120, India",delivered,2026-07-08,processed
ORD_001516,TXN_001516,grocery,600.97,"Address_7992, India",failed,2026-05-19,none
ORD_001517,TXN_001517,home,5351.78,"Address_1461, India",pending,2026-07-01,none
ORD_001518,TXN_001518,software,6666.74,"Address_6209, India",failed,2026-06-27,requested
ORD_001519,TXN_001519,software,20551.86,"Address_2836, India",failed,2026-05-26,none
ORD_001520,TXN_001520,fashion,3531.77,"Address_1604, India",delivered,2026-04-20,none
ORD_001521,TXN_001521,fashion,6155.47,"Address_7035, India",pending,2026-05-04,processed
ORD_001522,TXN_001522,software,11670.77,"Address_8529, India",delivered,2026-01-07,processed
ORD_001523,TXN_001523,travel,2508.29,"Address_3862, India",delivered,2026-06-22,none
ORD_001524,TXN_001524,home,7603.67,"Address_6847, India",delivered,2026-01-22,requested
ORD_001525,TXN_001525,software,3638.26,"Address_5352, India",failed,2026-05-08,requested
ORD_001526,TXN_001526,fashion,1737.55,"Address_6949, India",failed,2026-06-16,processed
ORD_001527,TXN_001527,fashion,3302.96,"Address_2851, India",pending,2026-03-11,requested
ORD_001528,TXN_001528,grocery,4926.77,"Address_9349, India",pending,2026-02-08,requested
ORD_001529,TXN_001529,home,4400.43,"Address_4911, India",delivered,2026-06-29,processed
ORD_001530,TXN_001530,beauty,1237.49,"Address_6457, India",failed,2026-06-25,none
ORD_001531,TXN_001531,beauty,1004.69,"Address_4853, India",delivered,2026-05-18,processed
ORD_001532,TXN_001532,beauty,10898.03,"Address_8695, India",delivered,2026-05-03,none
ORD_001533,TXN_001533,fashion,6142.32,"Address_1591, India",delivered,2026-05-24,none
ORD_001534,TXN_001534,electronics,1370.02,"Address_7225, India",delivered,2026-08-17,processed
ORD_001535,TXN_001535,electronics,2295.1,"Address_3436, India",pending,2026-02-05,requested
ORD_001536,TXN_001536,electronics,2023.9,"Address_2458, India",failed,2026-08-17,processed
ORD_001537,TXN_001537,beauty,2948.36,"Address_4099, India",delivered,2026-01-30,none
ORD_001538,TXN_001538,software,5784.51,"Address_1615, India",delivered,2026-08-09,none
ORD_001539,TXN_001539,fashion,3944.75,"Address_8837, India",failed,2026-08-12,none
ORD_001540,TXN_001540,grocery,3603.5,"Address_7444, India",failed,2026-03-28,processed
ORD_001541,TXN_001541,travel,9139.95,"Address_8822, India",delivered,2026-01-06,none
ORD_001542,TXN_001542,grocery,6859.95,"Address_6431, India",delivered,2026-05-11,none
ORD_001543,TXN_001543,electronics,1520.84,"Address_3224, India",failed,2026-02-02,none
ORD_001544,TXN_001544,travel,11960.76,"Address_9992, India",pending,2026-08-14,requested
ORD_001545,TXN_001545,beauty,2122.29,"Address_3029, India",delivered,2026-06-03,processed
ORD_001546,TXN_001546,fashion,7825.4,"Address_7606, India",failed,2026-04-10,processed
ORD_001547,TXN_001547,fashion,5263.53,"Address_5757, India",delivered,2026-03-31,requested
ORD_001548,TXN_001548,fashion,1868.95,"Address_3706, India",delivered,2026-01-12,processed
ORD_001549,TXN_001549,fashion,1816.17,"Address_2355, India",pending,2026-03-03,requested
ORD_001550,TXN_001550,beauty,1372.07,"Address_8069, India",delivered,2026-01-27,none
ORD_001551,TXN_001551,beauty,5907.5,"Address_5536, India",pending,2026-08-09,none
ORD_001552,TXN_001552,grocery,1605.94,"Address_6335, India",pending,2026-04-07,requested
ORD_001553,TXN_001553,software,2527.99,"Address_8905, India",failed,2026-03-26,requested
ORD_001554,TXN_001554,grocery,9325.37,"Address_4339, India",delivered,2026-05-25,none
ORD_001555,TXN_001555,fashion,2008.3,"Address_5944, India",delivered,2026-08-07,none
ORD_001556,TXN_001556,fashion,2919.85,"Address_9239, India",delivered,2026-06-08,none
ORD_001557,TXN_001557,home,1469.04,"Address_6762, India",delivered,2026-07-11,processed
ORD_001558,TXN_001558,fashion,10317.77,"Address_8527, India",delivered,2026-05-09,processed
ORD_001559,TXN_001559,grocery,11889.34,"Address_9447, India",delivered,2026-08-14,none
ORD_001560,TXN_001560,home,2047.77,"Address_7113, India",pending,2026-04-09,none
ORD_001561,TXN_001561,home,1218.65,"Address_4054, India",failed,2026-02-01,none
ORD_001562,TXN_001562,fashion,5295.26,"Address_2645, India",pending,2026-03-22,requested
ORD_001563,TXN_001563,travel,8649.15,"Address_8546, India",delivered,2026-02-27,processed
ORD_001564,TXN_001564,beauty,6127.0,"Address_6167, India",delivered,2026-08-14,requested
ORD_001565,TXN_001565,beauty,20262.78,"Address_5460, India",delivered,2026-05-24,processed
ORD_001566,TXN_001566,software,10399.85,"Address_5466, India",delivered,2026-02-03,none
ORD_001567,TXN_001567,electronics,1904.27,"Address_2105, India",delivered,2026-04-27,none
ORD_001568,TXN_001568,travel,1543.82,"Address_8975, India",failed,2026-06-24,none
ORD_001569,TXN_001569,beauty,3872.89,"Address_4161, India",delivered,2026-08-05,processed
ORD_001570,TXN_001570,fashion,6097.92,"Address_2879, India",delivered,2026-06-16,processed
ORD_001571,TXN_001571,travel,6449.24,"Address_2163, India",failed,2026-03-09,processed
ORD_001572,TXN_001572,home,2502.99,"Address_2861, India",delivered,2026-05-25,processed
ORD_001573,TXN_001573,fashion,3250.0,"Address_7057, India",pending,2026-06-01,none
ORD_001574,TXN_001574,beauty,2046.38,"Address_6024, India",failed,2026-07-31,none
ORD_001575,TXN_001575,electronics,2581.93,"Address_2460, India",delivered,2026-03-08,requested
ORD_001576,TXN_001576,electronics,1727.78,"Address_4090, India",delivered,2026-03-28,none
ORD_001577,TXN_001577,home,683.52,"Address_1871, India",delivered,2026-07-08,requested
ORD_001578,TXN_001578,grocery,1365.8,"Address_3643, India",pending,2026-03-02,none
ORD_001579,TXN_001579,travel,1727.39,"Address_6477, India",delivered,2026-05-31,requested
ORD_001580,TXN_001580,fashion,3286.89,"Address_1053, India",delivered,2026-05-09,none
ORD_001581,TXN_001581,grocery,1258.59,"Address_5106, India",pending,2026-05-29,none
ORD_001582,TXN_001582,fashion,10860.59,"Address_5095, India",failed,2026-08-14,none
ORD_001583,TXN_001583,home,6982.3,"Address_2365, India",pending,2026-01-19,none
ORD_001584,TXN_001584,fashion,2739.08,"Address_5525, India",pending,2026-07-06,none
ORD_001585,TXN_001585,travel,3107.98,"Address_6579, India",delivered,2026-04-16,none
ORD_001586,TXN_001586,software,1659.42,"Address_1829, India",pending,2026-06-29,none
ORD_001587,TXN_001587,beauty,3618.96,"Address_9609, India",delivered,2026-07-25,requested
ORD_001588,TXN_001588,beauty,3177.61,"Address_6856, India",delivered,2026-03-26,none
ORD_001589,TXN_001589,grocery,3279.72,"Address_3186, India",delivered,2026-06-03,none
ORD_001590,TXN_001590,software,2123.75,"Address_3905, India",delivered,2026-05-18,none
ORD_001591,TXN_001591,grocery,4403.32,"Address_2748, India",pending,2026-06-06,requested
ORD_001592,TXN_001592,electronics,5502.17,"Address_7274, India",failed,2026-07-07,processed
ORD_001593,TXN_001593,grocery,6500.6,"Address_8145, India",delivered,2026-04-20,none
ORD_001594,TXN_001594,beauty,2574.96,"Address_6501, India",delivered,2026-02-06,none
ORD_001595,TXN_001595,fashion,2217.16,"Address_4228, India",pending,2026-04-05,none
ORD_001596,TXN_001596,software,2008.58,"Address_1202, India",delivered,2026-01-29,none
ORD_001597,TXN_001597,beauty,2511.58,"Address_2103, India",delivered,2026-03-04,none
ORD_001598,TXN_001598,beauty,5091.24,"Address_2909, India",pending,2026-07-18,processed
ORD_001599,TXN_001599,electronics,1381.55,"Address_7114, India",pending,2026-01-21,none
ORD_001600,TXN_001600,beauty,2741.8,"Address_1975, India",delivered,2026-01-03,none
ORD_001601,TXN_001601,beauty,3279.33,"Address_3920, India",delivered,2026-03-21,processed
ORD_001602,TXN_001602,travel,1063.95,"Address_2902, India",delivered,2026-02-24,none
ORD_001603,TXN_001603,fashion,9061.99,"Address_5429, India",failed,2026-03-31,none
ORD_001604,TXN_001604,electronics,5723.62,"Address_5657, India",delivered,2026-06-03,none
ORD_001605,TXN_001605,fashion,2185.44,"Address_9408, India",delivered,2026-05-16,requested
ORD_001606,TXN_001606,beauty,2624.65,"Address_4105, India",failed,2026-01-11,none
ORD_001607,TXN_001607,travel,51376.64,"Address_3759, India",pending,2026-04-03,none
ORD_001608,TXN_001608,electronics,3885.51,"Address_2977, India",delivered,2026-02-26,none
ORD_001609,TXN_001609,electronics,11981.29,"Address_8376, India",delivered,2026-08-02,none
ORD_001610,TXN_001610,electronics,1686.45,"Address_9291, India",delivered,2026-01-23,none
ORD_001611,TXN_001611,home,33568.53,"Address_9244, India",failed,2026-03-08,requested
ORD_001612,TXN_001612,home,11721.28,"Address_6963, India",failed,2026-04-05,processed
ORD_001613,TXN_001613,electronics,12786.18,"Address_9887, India",delivered,2026-01-30,none
ORD_001614,TXN_001614,travel,986.06,"Address_3041, India",delivered,2026-06-03,requested
ORD_001615,TXN_001615,home,5135.57,"Address_6356, India",failed,2026-02-05,requested
ORD_001616,TXN_001616,grocery,1120.84,"Address_5474, India",failed,2026-04-15,none
ORD_001617,TXN_001617,fashion,11267.95,"Address_3449, India",delivered,2026-01-12,none
ORD_001618,TXN_001618,electronics,1040.62,"Address_2611, India",delivered,2026-05-05,processed
ORD_001619,TXN_001619,grocery,14618.02,"Address_3251, India",delivered,2026-07-18,none
ORD_001620,TXN_001620,home,8828.34,"Address_9742, India",delivered,2026-03-22,none
ORD_001621,TXN_001621,fashion,456.42,"Address_9898, India",delivered,2026-01-14,none
ORD_001622,TXN_001622,software,1044.43,"Address_3054, India",delivered,2026-04-07,none
ORD_001623,TXN_001623,home,13773.22,"Address_3853, India",pending,2026-08-10,none
ORD_001624,TXN_001624,software,4630.51,"Address_4976, India",delivered,2026-02-25,none
ORD_001625,TXN_001625,grocery,4371.53,"Address_5045, India",delivered,2026-07-04,none
ORD_001626,TXN_001626,beauty,2016.68,"Address_7945, India",pending,2026-05-14,none
ORD_001627,TXN_001627,travel,2739.35,"Address_8343, India",pending,2026-02-26,none
ORD_001628,TXN_001628,grocery,8649.34,"Address_3205, India",failed,2026-06-24,none
ORD_001629,TXN_001629,software,8338.3,"Address_9769, India",pending,2026-04-12,requested
ORD_001630,TXN_001630,software,1643.11,"Address_7473, India",pending,2026-06-06,none
ORD_001631,TXN_001631,beauty,3773.91,"Address_9179, India",pending,2026-07-08,none
ORD_001632,TXN_001632,electronics,4093.29,"Address_1650, India",pending,2026-04-21,none
ORD_001633,TXN_001633,fashion,6371.65,"Address_5785, India",delivered,2026-03-14,none
ORD_001634,TXN_001634,travel,5910.29,"Address_4582, India",delivered,2026-01-10,none
ORD_001635,TXN_001635,travel,3134.27,"Address_2196, India",delivered,2026-02-08,processed
ORD_001636,TXN_001636,software,8386.2,"Address_9078, India",delivered,2026-02-02,requested
ORD_001637,TXN_001637,travel,4668.52,"Address_3253, India",delivered,2026-05-21,none
ORD_001638,TXN_001638,home,4717.8,"Address_6674, India",delivered,2026-03-15,requested
ORD_001639,TXN_001639,software,2340.54,"Address_9713, India",failed,2026-02-03,none
ORD_001640,TXN_001640,beauty,2923.97,"Address_3914, India",pending,2026-05-30,requested
ORD_001641,TXN_001641,travel,3444.85,"Address_4832, India",failed,2026-01-15,none
ORD_001642,TXN_001642,software,2496.72,"Address_4035, India",delivered,2026-03-05,none
ORD_001643,TXN_001643,travel,4059.66,"Address_3773, India",failed,2026-07-20,none
ORD_001644,TXN_001644,home,19295.33,"Address_4140, India",delivered,2026-04-12,requested
ORD_001645,TXN_001645,beauty,8584.41,"Address_7987, India",failed,2026-07-17,requested
ORD_001646,TXN_001646,software,1479.54,"Address_1650, India",delivered,2026-01-14,none
ORD_001647,TXN_001647,grocery,11393.09,"Address_8481, India",delivered,2026-02-15,processed
ORD_001648,TXN_001648,beauty,1082.61,"Address_7016, India",failed,2026-04-13,none
ORD_001649,TXN_001649,travel,3167.11,"Address_2321, India",pending,2026-01-23,processed
ORD_001650,TXN_001650,beauty,5642.14,"Address_4065, India",delivered,2026-04-02,none
ORD_001651,TXN_001651,grocery,9418.28,"Address_5086, India",delivered,2026-08-10,requested
ORD_001652,TXN_001652,software,3685.81,"Address_1934, India",delivered,2026-02-07,requested
ORD_001653,TXN_001653,travel,5209.84,"Address_1054, India",pending,2026-04-19,none
ORD_001654,TXN_001654,electronics,4015.74,"Address_5874, India",failed,2026-04-08,processed
ORD_001655,TXN_001655,beauty,1863.27,"Address_7545, India",delivered,2026-01-09,none
ORD_001656,TXN_001656,home,3220.41,"Address_7191, India",failed,2026-08-01,requested
ORD_001657,TXN_001657,fashion,2714.7,"Address_2158, India",delivered,2026-05-30,none
ORD_001658,TXN_001658,travel,5465.76,"Address_6330, India",failed,2026-05-30,none
ORD_001659,TXN_001659,beauty,9950.34,"Address_5214, India",failed,2026-04-13,none
ORD_001660,TXN_001660,grocery,3212.1,"Address_3806, India",delivered,2026-06-09,processed
ORD_001661,TXN_001661,grocery,4026.79,"Address_6515, India",delivered,2026-05-05,none
ORD_001662,TXN_001662,software,6618.66,"Address_1566, India",delivered,2026-03-04,none
ORD_001663,TXN_001663,grocery,4639.15,"Address_5819, India",delivered,2026-04-15,requested
ORD_001664,TXN_001664,fashion,3532.51,"Address_6806, India",delivered,2026-04-27,none
ORD_001665,TXN_001665,electronics,1610.81,"Address_7729, India",pending,2026-04-19,none
ORD_001666,TXN_001666,electronics,3276.27,"Address_4774, India",pending,2026-02-25,requested
ORD_001667,TXN_001667,travel,6435.88,"Address_6824, India",failed,2026-07-08,none
ORD_001668,TXN_001668,software,1846.56,"Address_1498, India",delivered,2026-04-05,requested
ORD_001669,TXN_001669,fashion,3615.63,"Address_9136, India",delivered,2026-02-06,none
ORD_001670,TXN_001670,grocery,7878.63,"Address_3200, India",pending,2026-06-02,requested
ORD_001671,TXN_001671,travel,8987.57,"Address_9230, India",pending,2026-08-16,none
ORD_001672,TXN_001672,software,4117.34,"Address_4255, India",delivered,2026-02-26,processed
ORD_001673,TXN_001673,electronics,2174.77,"Address_3292, India",failed,2026-05-20,requested
ORD_001674,TXN_001674,electronics,1795.83,"Address_9623, India",failed,2026-01-20,processed
ORD_001675,TXN_001675,travel,13224.29,"Address_4769, India",delivered,2026-02-17,none
ORD_001676,TXN_001676,software,6977.99,"Address_8260, India",delivered,2026-01-09,none
ORD_001677,TXN_001677,electronics,910.89,"Address_3641, India",pending,2026-03-17,none
ORD_001678,TXN_001678,beauty,8482.92,"Address_7932, India",delivered,2026-02-15,requested
ORD_001679,TXN_001679,travel,3722.01,"Address_4562, India",delivered,2026-08-12,none
ORD_001680,TXN_001680,beauty,4927.16,"Address_4372, India",delivered,2026-07-16,none
ORD_001681,TXN_001681,beauty,6070.55,"Address_9255, India",pending,2026-01-08,none
