amount,payment_method,device_id,ip_country,authentication_status,account_age_days,previous_transactions,successful_transactions,previous_chargebacks,previous_refunds,known_devices,average_order_value,product_category,product_value,transaction_hour,transaction_day_of_week,is_weekend,amount_to_avg_order_ratio,customer_success_rate,customer_chargeback_rate,customer_refund_rate,has_previous_chargeback,is_new_customer,chargeback_label
9308.22,card,DEV_00982,GB,success,1768,48,42,0,2,1,3370.7,grocery,9308.22,0,2,0,2.761509478743288,0.875,0.0,0.041666666666666664,0,0,0
7119.85,card,DEV_00868,SG,success,582,13,8,1,3,2,4570.41,electronics,7119.85,0,5,1,1.5578142879960442,0.6153846153846154,0.07692307692307693,0.23076923076923078,1,0,0
3726.84,upi,DEV_02260,US,success,1305,49,43,2,1,1,2254.09,electronics,3726.84,0,5,1,1.6533678779463108,0.8775510204081632,0.04081632653061224,0.02040816326530612,1,0,0
1112.61,upi,DEV_01103,IN,success,1506,29,19,0,2,4,1808.72,beauty,1112.61,0,1,0,0.6151366712371179,0.6551724137931034,0.0,0.06896551724137931,0,0,0
2275.99,wallet,DEV_00188,IN,success,386,46,44,0,1,3,1810.97,electronics,2275.99,0,6,1,1.2567795159500157,0.9565217391304348,0.0,0.021739130434782608,0,0,0
1536.25,netbanking,DEV_00035,GB,success,1366,9,9,2,2,2,2503.49,grocery,1536.25,0,6,1,0.6136433538779864,1.0,0.2222222222222222,0.2222222222222222,1,0,0
6341.27,wallet,DEV_02049,US,failed,1128,8,7,0,0,3,14795.49,travel,6341.27,0,6,1,0.4285947947651616,0.875,0.0,0.0,0,0,0
1816.13,netbanking,DEV_00531,IN,failed,1827,31,28,0,0,4,1174.39,fashion,1816.13,0,3,0,1.5464453886698626,0.9032258064516129,0.0,0.0,0,0,0
3537.6,card,DEV_02057,US,failed,1841,42,39,2,1,2,3109.33,travel,3537.6,0,2,0,1.137737068757578,0.9285714285714286,0.047619047619047616,0.023809523809523808,1,0,0
6850.12,wallet,DEV_02402,IN,success,566,50,44,0,2,4,2009.04,travel,6850.12,0,0,0,3.4096483892804526,0.88,0.0,0.04,0,0,0
2228.98,upi,DEV_02796,AE,success,1177,41,34,0,1,1,9275.7,software,2228.98,0,2,0,0.2403031577131645,0.8292682926829268,0.0,0.024390243902439025,0,0,0
7241.8,upi,DEV_00884,US,success,278,13,5,0,2,2,1242.29,grocery,7241.8,0,3,0,5.829395712756281,0.38461538461538464,0.0,0.15384615384615385,0,0,0
6037.43,netbanking,DEV_01833,US,success,1310,21,17,1,1,4,5935.74,beauty,6037.43,0,5,1,1.0171318150727626,0.8095238095238095,0.047619047619047616,0.047619047619047616,1,0,0
8451.24,netbanking,DEV_02554,AE,failed,410,44,43,0,3,4,1655.19,home,8451.24,0,6,1,5.10590324977797,0.9772727272727273,0.0,0.06818181818181818,0,0,0
3223.37,upi,DEV_00856,SG,success,1470,45,40,1,2,2,1395.56,beauty,3223.37,0,4,0,2.309732293846198,0.8888888888888888,0.022222222222222223,0.044444444444444446,1,0,0
3436.74,upi,DEV_02323,AE,success,1048,2,0,1,1,4,1450.18,home,3436.74,0,6,1,2.369871326318112,0.0,0.5,0.5,1,0,0
3378.45,upi,DEV_01268,SG,success,1190,25,25,1,2,3,2617.32,fashion,3378.45,0,1,0,1.2908050983448718,1.0,0.04,0.08,1,0,0
879.07,wallet,DEV_00386,AE,success,1273,28,20,0,0,1,612.22,electronics,879.07,0,6,1,1.4358727254908366,0.7142857142857143,0.0,0.0,0,0,0
1439.54,netbanking,DEV_00662,IN,success,1851,38,31,1,1,2,1038.4,travel,1439.54,0,4,0,1.3863058551617873,0.8157894736842105,0.02631578947368421,0.02631578947368421,1,0,0
3578.64,netbanking,DEV_00366,IN,failed,161,17,10,0,0,3,725.18,grocery,3578.64,0,6,1,4.934829973248021,0.5882352941176471,0.0,0.0,0,0,0
1628.6,netbanking,DEV_01939,GB,failed,1680,1,0,1,1,4,1416.93,fashion,1628.6,0,2,0,1.1493863493609422,0.0,1.0,1.0,1,0,1
19863.76,upi,DEV_00508,SG,success,1811,7,7,0,2,1,1019.47,travel,19863.76,0,1,0,19.484398756216464,1.0,0.0,0.2857142857142857,0,0,0
1664.98,netbanking,DEV_01175,AE,success,1851,38,31,1,1,2,1038.4,travel,1664.98,0,2,0,1.6034090909090908,0.8157894736842105,0.02631578947368421,0.02631578947368421,1,0,0
14717.99,wallet,DEV_01503,SG,success,439,8,2,0,4,1,973.9,software,14717.99,0,2,0,15.112424273539379,0.25,0.0,0.5,0,0,0
2472.38,netbanking,DEV_00342,AE,failed,1405,5,2,0,2,1,638.51,software,2472.38,0,6,1,3.8721085026076336,0.4,0.0,0.4,0,0,0
1833.6,netbanking,DEV_02796,IN,success,495,48,39,0,4,4,4229.11,beauty,1833.6,0,0,0,0.43356640049561257,0.8125,0.0,0.08333333333333333,0,0,0
2493.95,upi,DEV_02867,SG,success,184,41,32,0,0,4,1152.0,fashion,2493.95,0,5,1,2.1648871527777778,0.7804878048780488,0.0,0.0,0,0,1
1448.41,card,DEV_01191,AE,failed,950,38,34,0,1,4,702.42,software,1448.41,0,1,0,2.0620284160473794,0.8947368421052632,0.0,0.02631578947368421,0,0,0
7917.87,card,DEV_00914,AE,failed,359,12,5,0,2,3,2103.64,grocery,7917.87,0,2,0,3.76389020935141,0.4166666666666667,0.0,0.16666666666666666,0,0,0
4022.77,card,DEV_01430,AE,failed,1447,43,38,0,1,3,6663.47,travel,4022.77,0,3,0,0.6037049765362491,0.8837209302325582,0.0,0.023255813953488372,0,0,0
4894.29,card,DEV_00352,US,success,1137,29,19,0,1,2,3010.33,fashion,4894.29,0,1,0,1.6258317194460408,0.6551724137931034,0.0,0.034482758620689655,0,0,0
1793.15,wallet,DEV_01775,US,success,1760,24,20,0,1,4,4995.73,travel,1793.15,0,0,0,0.35893653179815566,0.8333333333333334,0.0,0.041666666666666664,0,0,0
4562.53,card,DEV_01300,GB,failed,617,14,10,0,3,3,1966.16,beauty,4562.53,0,3,0,2.3205283395044143,0.7142857142857143,0.0,0.21428571428571427,0,0,0
6145.93,upi,DEV_02877,AE,success,1159,46,42,0,0,1,3348.48,fashion,6145.93,0,4,0,1.8354387662461775,0.9130434782608695,0.0,0.0,0,0,0
3274.28,wallet,DEV_00157,SG,failed,1816,35,25,0,1,1,977.41,fashion,3274.28,0,0,0,3.349955494623546,0.7142857142857143,0.0,0.02857142857142857,0,0,0
2682.93,upi,DEV_02623,US,success,1142,35,31,0,1,1,3474.0,grocery,2682.93,0,0,0,0.7722884283246977,0.8857142857142857,0.0,0.02857142857142857,0,0,0
1395.42,wallet,DEV_00256,GB,failed,552,42,41,2,1,4,5247.16,grocery,1395.42,0,2,0,0.26593814558732726,0.9761904761904762,0.047619047619047616,0.023809523809523808,1,0,0
4676.82,wallet,DEV_00875,IN,success,1739,6,3,0,4,1,13476.03,travel,4676.82,0,1,0,0.3470473128955634,0.5,0.0,0.6666666666666666,0,0,0
950.34,wallet,DEV_01106,GB,success,749,15,9,0,1,3,4689.59,software,950.34,0,4,0,0.20264884563469301,0.6,0.0,0.06666666666666667,0,0,0
9535.0,card,DEV_00581,IN,failed,1471,41,31,2,1,1,2772.7,home,9535.0,0,3,0,3.4388862841273853,0.7560975609756098,0.04878048780487805,0.024390243902439025,1,0,0
9243.11,card,DEV_01222,AE,failed,1266,12,11,0,2,2,2782.67,fashion,9243.11,0,2,0,3.321669475719363,0.9166666666666666,0.0,0.16666666666666666,0,0,0
3939.87,upi,DEV_02743,GB,success,1213,32,25,0,1,3,6094.47,fashion,3939.87,0,1,0,0.6464663867407666,0.78125,0.0,0.03125,0,0,0
3092.02,card,DEV_01756,GB,success,790,50,41,0,2,2,5182.33,electronics,3092.02,0,6,1,0.5966466820908742,0.82,0.0,0.04,0,0,0
1719.69,upi,DEV_00814,GB,failed,1793,46,45,0,0,4,2849.99,electronics,1719.69,0,5,1,0.6034021172004113,0.9782608695652174,0.0,0.0,0,0,0
9904.37,wallet,DEV_02194,US,failed,1191,35,30,0,1,3,3349.43,grocery,9904.37,0,6,1,2.957031494911075,0.8571428571428571,0.0,0.02857142857142857,0,0,0
3102.64,netbanking,DEV_02839,SG,success,1737,35,29,0,1,1,5904.18,beauty,3102.64,0,4,0,0.5254988838416172,0.8285714285714286,0.0,0.02857142857142857,0,0,0
4427.79,upi,DEV_00319,SG,success,230,28,21,0,3,1,1836.27,software,4427.79,0,6,1,2.4112957244849613,0.75,0.0,0.10714285714285714,0,0,0
7240.36,netbanking,DEV_02721,GB,success,1177,41,34,0,1,1,9275.7,beauty,7240.36,0,6,1,0.7805728947680498,0.8292682926829268,0.0,0.024390243902439025,0,0,0
3614.56,wallet,DEV_00605,AE,success,918,44,36,2,1,3,4513.24,home,3614.56,0,0,0,0.8008791910024727,0.8181818181818182,0.045454545454545456,0.022727272727272728,1,0,1
6325.38,card,DEV_02761,AE,success,1696,49,47,0,2,1,3577.69,electronics,6325.38,0,0,0,1.7680067305999123,0.9591836734693877,0.0,0.04081632653061224,0,0,0
22765.66,wallet,DEV_00515,AE,success,1573,25,21,1,1,2,2493.96,software,22765.66,0,5,1,9.128318016327446,0.84,0.04,0.04,1,0,0
22411.77,card,DEV_00896,US,success,1306,12,9,0,1,4,5245.27,software,22411.77,0,5,1,4.272758123032751,0.75,0.0,0.08333333333333333,0,0,0
7952.92,wallet,DEV_00886,GB,success,100,40,39,3,2,2,1789.95,fashion,7952.92,0,0,0,4.443096175870834,0.975,0.075,0.05,1,0,0
17077.71,card,DEV_01517,GB,success,1248,8,4,0,0,3,2555.46,beauty,17077.71,0,0,0,6.6828320537202694,0.5,0.0,0.0,0,0,0
3347.72,netbanking,DEV_02057,IN,failed,402,32,25,0,1,3,770.03,electronics,3347.72,0,0,0,4.34751892783398,0.78125,0.0,0.03125,0,0,0
3051.78,wallet,DEV_01696,AE,success,1628,19,14,0,3,3,3776.56,travel,3051.78,0,2,0,0.8080846060965535,0.7368421052631579,0.0,0.15789473684210525,0,0,0
4331.85,wallet,DEV_02143,GB,success,850,38,34,0,1,2,2847.39,travel,4331.85,0,4,0,1.5213405961248725,0.8947368421052632,0.0,0.02631578947368421,0,0,0
4166.76,wallet,DEV_01755,GB,success,615,35,25,0,0,1,8640.69,electronics,4166.76,0,6,1,0.48222537783440905,0.7142857142857143,0.0,0.0,0,0,0
4339.88,wallet,DEV_01563,GB,failed,300,25,24,1,2,4,935.65,electronics,4339.88,0,2,0,4.638358360498049,0.96,0.04,0.08,1,0,1
2916.13,netbanking,DEV_02876,SG,success,1638,49,40,0,0,2,5827.18,travel,2916.13,0,5,1,0.5004358883713906,0.8163265306122449,0.0,0.0,0,0,0
1332.22,card,DEV_00426,IN,success,402,32,25,0,1,3,770.03,travel,1332.22,0,1,0,1.730088438112801,0.78125,0.0,0.03125,0,0,0
4131.69,wallet,DEV_00425,AE,success,1885,50,45,0,0,3,3760.8,software,4131.69,0,5,1,1.0986199744735161,0.9,0.0,0.0,0,0,1
3185.15,wallet,DEV_02062,SG,success,1649,19,18,2,3,2,2744.87,home,3185.15,0,6,1,1.1604010390291708,0.9473684210526315,0.10526315789473684,0.15789473684210525,1,0,0
3051.78,netbanking,DEV_01723,US,failed,168,3,2,0,2,1,8886.3,software,3051.78,0,4,0,0.3434252726106479,0.6666666666666666,0.0,0.6666666666666666,0,0,0
1988.85,wallet,DEV_00469,US,failed,176,4,1,0,1,3,10492.13,electronics,1988.85,0,5,1,0.18955636272139215,0.25,0.0,0.25,0,0,0
2038.06,card,DEV_01437,AE,failed,54,19,16,1,1,4,660.48,beauty,2038.06,0,3,0,3.0857255329457365,0.8421052631578947,0.05263157894736842,0.05263157894736842,1,0,1
4885.4,card,DEV_01535,US,success,1044,3,1,1,1,3,1326.47,electronics,4885.4,0,6,1,3.683008285147798,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,1
3932.61,netbanking,DEV_02698,GB,failed,516,33,27,0,0,1,2129.3,home,3932.61,0,4,0,1.8469027379890104,0.8181818181818182,0.0,0.0,0,0,1
2251.22,upi,DEV_00018,AE,success,1197,44,38,0,2,4,4143.67,travel,2251.22,0,4,0,0.5432913335280077,0.8636363636363636,0.0,0.045454545454545456,0,0,0
5345.49,card,DEV_00629,GB,success,105,48,40,1,2,4,2020.9,fashion,5345.49,0,1,0,2.645103666683161,0.8333333333333334,0.020833333333333332,0.041666666666666664,1,0,0
1425.47,netbanking,DEV_00699,SG,success,1941,20,18,1,4,4,3436.85,software,1425.47,0,1,0,0.41476060927884545,0.9,0.05,0.2,1,0,0
1318.09,wallet,DEV_00790,SG,failed,805,36,32,0,1,1,1631.16,beauty,1318.09,0,6,1,0.8080691041957869,0.8888888888888888,0.0,0.027777777777777776,0,0,0
4757.93,card,DEV_02367,AE,failed,232,3,3,2,1,4,2076.02,grocery,4757.93,0,0,0,2.2918517162647762,1.0,0.6666666666666666,0.3333333333333333,1,0,0
1512.32,upi,DEV_01652,GB,success,1652,20,18,1,1,4,2672.92,grocery,1512.32,0,2,0,0.5657932149110336,0.9,0.05,0.05,1,0,0
2423.66,wallet,DEV_00947,IN,success,1282,2,2,0,1,2,7186.47,grocery,2423.66,0,2,0,0.3372531994150118,1.0,0.0,0.5,0,0,1
21059.92,card,DEV_02587,SG,failed,217,15,12,1,1,3,2731.94,travel,21059.92,0,0,0,7.708778377270364,0.8,0.06666666666666667,0.06666666666666667,1,0,0
2181.75,netbanking,DEV_02265,US,success,1456,47,45,1,2,4,1866.01,grocery,2181.75,0,1,0,1.1692059528083987,0.9574468085106383,0.02127659574468085,0.0425531914893617,1,0,0
2686.59,card,DEV_00383,IN,success,1360,18,11,0,0,1,4600.63,electronics,2686.59,0,2,0,0.5839613270356452,0.6111111111111112,0.0,0.0,0,0,0
14039.96,upi,DEV_00114,SG,success,480,19,18,0,3,2,3200.96,fashion,14039.96,0,2,0,4.386171648505448,0.9473684210526315,0.0,0.15789473684210525,0,0,0
2498.15,wallet,DEV_00104,US,success,1852,33,31,0,1,2,1790.55,software,2498.15,0,0,0,1.3951858367540702,0.9393939393939394,0.0,0.030303030303030304,0,0,1
1438.57,upi,DEV_00982,US,success,48,50,46,1,3,3,3939.91,fashion,1438.57,0,2,0,0.36512762981895525,0.92,0.02,0.06,1,0,0
4414.87,upi,DEV_02975,AE,success,1425,30,29,1,2,1,12948.76,software,4414.87,0,4,0,0.34094924919451747,0.9666666666666667,0.03333333333333333,0.06666666666666667,1,0,0
1976.08,card,DEV_01127,IN,success,180,31,30,1,1,4,3731.82,home,1976.08,0,4,0,0.5295217882963272,0.967741935483871,0.03225806451612903,0.03225806451612903,1,0,0
3214.14,card,DEV_00455,AE,success,1522,27,26,0,0,1,4173.55,software,3214.14,0,1,0,0.7701213595140827,0.9629629629629629,0.0,0.0,0,0,0
3021.29,card,DEV_00581,GB,success,1405,5,2,0,2,1,638.51,home,3021.29,0,0,0,4.731781804513633,0.4,0.0,0.4,0,0,0
2266.3,card,DEV_00317,AE,success,786,19,11,1,3,4,2758.24,fashion,2266.3,0,2,0,0.8216471373049482,0.5789473684210527,0.05263157894736842,0.15789473684210525,1,0,0
3868.85,upi,DEV_01601,IN,success,888,13,13,0,2,3,3740.31,electronics,3868.85,0,2,0,1.0343661354272775,1.0,0.0,0.15384615384615385,0,0,0
5795.42,wallet,DEV_00302,AE,success,1688,45,36,0,1,4,985.86,travel,5795.42,0,2,0,5.878542592254479,0.8,0.0,0.022222222222222223,0,0,0
7149.33,upi,DEV_02816,AE,success,840,20,15,0,2,2,4756.29,software,7149.33,0,1,0,1.503131642519695,0.75,0.0,0.1,0,0,0
6305.01,wallet,DEV_00660,US,success,531,15,7,1,2,1,6047.26,grocery,6305.01,0,2,0,1.0426226092478246,0.4666666666666667,0.06666666666666667,0.13333333333333333,1,0,0
3839.74,upi,DEV_02702,SG,success,1341,22,18,0,4,4,12015.58,fashion,3839.74,0,3,0,0.31956343347553756,0.8181818181818182,0.0,0.18181818181818182,0,0,0
10226.02,card,DEV_01405,GB,success,1936,26,25,2,1,3,3261.82,travel,10226.02,0,0,0,3.1350656995174475,0.9615384615384616,0.07692307692307693,0.038461538461538464,1,0,0
4385.42,upi,DEV_02138,GB,success,458,48,46,0,2,2,1307.1,software,4385.42,0,6,1,3.355076122714406,0.9583333333333334,0.0,0.041666666666666664,0,0,0
5203.54,card,DEV_02196,IN,success,879,27,22,1,1,4,1723.68,software,5203.54,0,2,0,3.0188550078900955,0.8148148148148148,0.037037037037037035,0.037037037037037035,1,0,0
1405.52,upi,DEV_01495,IN,success,1581,35,35,0,3,2,1463.11,grocery,1405.52,0,2,0,0.9606386396101456,1.0,0.0,0.08571428571428572,0,0,1
1190.65,netbanking,DEV_00568,US,success,133,43,41,1,1,2,3915.62,software,1190.65,0,3,0,0.3040770044079865,0.9534883720930233,0.023255813953488372,0.023255813953488372,1,0,0
5572.19,netbanking,DEV_01121,AE,success,1679,29,22,1,1,1,4223.64,grocery,5572.19,0,5,1,1.3192862081048573,0.7586206896551724,0.034482758620689655,0.034482758620689655,1,0,0
3269.78,netbanking,DEV_02901,SG,success,790,50,41,0,2,2,5182.33,travel,3269.78,0,1,0,0.63094785550129,0.82,0.0,0.04,0,0,0
3325.85,wallet,DEV_02031,AE,failed,1331,8,0,1,1,2,1649.77,travel,3325.85,0,1,0,2.015947677555053,0.0,0.125,0.125,1,0,0
5437.9,upi,DEV_01025,US,success,101,9,1,0,0,2,2764.76,home,5437.9,0,4,0,1.9668614997323455,0.1111111111111111,0.0,0.0,0,0,0
988.87,wallet,DEV_00422,SG,success,75,16,6,0,1,2,2556.13,electronics,988.87,0,3,0,0.3868621705468814,0.375,0.0,0.0625,0,0,0
6871.9,upi,DEV_00844,AE,failed,1817,17,7,1,1,4,1626.97,home,6871.9,0,1,0,4.223741064678513,0.4117647058823529,0.058823529411764705,0.058823529411764705,1,0,0
2649.72,wallet,DEV_02443,GB,success,370,28,22,1,1,1,1046.41,fashion,2649.72,0,1,0,2.5322005714777185,0.7857142857142857,0.03571428571428571,0.03571428571428571,1,0,0
4740.28,card,DEV_02488,AE,success,471,17,14,0,1,1,2429.76,travel,4740.28,0,0,0,1.9509251942578687,0.8235294117647058,0.0,0.058823529411764705,0,0,0
5987.32,netbanking,DEV_01532,IN,success,1107,30,20,1,2,2,5070.78,travel,5987.32,0,6,1,1.180749312729008,0.6666666666666666,0.03333333333333333,0.06666666666666667,1,0,0
1676.57,card,DEV_02095,GB,failed,627,17,12,1,1,4,5794.51,beauty,1676.57,0,6,1,0.2893376661702197,0.7058823529411765,0.058823529411764705,0.058823529411764705,1,0,0
3337.29,netbanking,DEV_02474,SG,failed,410,44,43,0,3,4,1655.19,software,3337.29,0,2,0,2.016257952259257,0.9772727272727273,0.0,0.06818181818181818,0,0,0
4960.06,card,DEV_00470,US,success,834,40,34,1,0,3,2932.22,home,4960.06,0,0,0,1.6915715737564032,0.85,0.025,0.0,1,0,0
6135.61,wallet,DEV_00762,GB,success,1605,38,31,1,1,1,2066.26,beauty,6135.61,0,2,0,2.969427855158595,0.8157894736842105,0.02631578947368421,0.02631578947368421,1,0,0
34373.28,upi,DEV_02691,GB,success,1871,6,2,1,1,2,2025.76,fashion,34373.28,0,0,0,16.968090988073612,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,0,0
3536.84,netbanking,DEV_00501,IN,success,260,48,38,1,2,2,2145.58,travel,3536.84,0,0,0,1.6484307273557735,0.7916666666666666,0.020833333333333332,0.041666666666666664,1,0,0
4573.15,netbanking,DEV_00876,AE,success,607,39,32,1,2,3,2146.46,home,4573.15,0,1,0,2.1305544943767876,0.8205128205128205,0.02564102564102564,0.05128205128205128,1,0,0
4934.53,upi,DEV_02301,IN,success,670,46,41,0,3,3,4350.37,beauty,4934.53,0,3,0,1.1342782338054005,0.8913043478260869,0.0,0.06521739130434782,0,0,0
9027.48,upi,DEV_02160,US,success,1465,5,2,0,2,1,2065.24,fashion,9027.48,0,1,0,4.371152989483063,0.4,0.0,0.4,0,0,0
4895.89,card,DEV_02351,AE,failed,425,3,0,0,3,1,3177.46,beauty,4895.89,0,2,0,1.5408187671914046,0.0,0.0,1.0,0,0,0
15824.79,netbanking,DEV_01312,US,success,949,36,34,0,3,4,4651.58,home,15824.79,0,4,0,3.402024688385452,0.9444444444444444,0.0,0.08333333333333333,0,0,0
1428.19,wallet,DEV_02043,IN,failed,364,30,26,1,0,3,1692.66,travel,1428.19,0,3,0,0.8437548001370624,0.8666666666666667,0.03333333333333333,0.0,1,0,0
7394.23,card,DEV_00509,AE,success,1787,37,36,0,3,1,895.54,travel,7394.23,0,4,0,8.256727784353574,0.972972972972973,0.0,0.08108108108108109,0,0,1
3411.73,wallet,DEV_00969,SG,success,530,34,30,0,1,2,9287.06,electronics,3411.73,0,1,0,0.367363837425407,0.8823529411764706,0.0,0.029411764705882353,0,0,0
2069.82,card,DEV_02637,SG,failed,974,41,35,0,0,4,1811.83,home,2069.82,0,4,0,1.1423919462642744,0.8536585365853658,0.0,0.0,0,0,0
7739.06,netbanking,DEV_00537,AE,success,538,19,10,0,2,4,3657.51,travel,7739.06,0,5,1,2.115936798532335,0.5263157894736842,0.0,0.10526315789473684,0,0,0
8253.9,netbanking,DEV_02642,IN,failed,164,20,16,2,2,4,3544.88,fashion,8253.9,0,6,1,2.3284003971925706,0.8,0.1,0.1,1,0,0
10434.16,card,DEV_01701,GB,success,1952,9,4,1,0,1,3841.94,beauty,10434.16,0,3,0,2.7158570930311248,0.4444444444444444,0.1111111111111111,0.0,1,0,0
1521.19,netbanking,DEV_01640,IN,success,32,14,11,0,4,1,3399.14,grocery,1521.19,0,5,1,0.44752202027571686,0.7857142857142857,0.0,0.2857142857142857,0,0,0
1658.9,wallet,DEV_02509,IN,success,1179,49,49,0,2,1,6127.91,beauty,1658.9,0,5,1,0.2707122004076431,1.0,0.0,0.04081632653061224,0,0,0
5667.87,wallet,DEV_02021,IN,success,400,45,44,0,2,2,2682.69,beauty,5667.87,0,1,0,2.112756226026861,0.9777777777777777,0.0,0.044444444444444446,0,0,0
7824.75,card,DEV_00120,US,success,489,47,39,0,2,2,3054.61,travel,7824.75,0,1,0,2.561619977673091,0.8297872340425532,0.0,0.0425531914893617,0,0,0
10276.33,upi,DEV_00431,GB,failed,1614,49,41,2,0,2,3759.49,home,10276.33,0,6,1,2.7334372481373803,0.8367346938775511,0.04081632653061224,0.0,1,0,0
5374.13,upi,DEV_00698,IN,success,1295,29,23,0,0,4,3049.03,home,5374.13,0,2,0,1.7625703912391808,0.7931034482758621,0.0,0.0,0,0,0
7018.16,card,DEV_02820,IN,success,1614,49,41,2,0,2,3759.49,electronics,7018.16,0,6,1,1.8667851224501197,0.8367346938775511,0.04081632653061224,0.0,1,0,0
7431.96,card,DEV_00197,GB,success,1978,22,17,0,2,2,1582.14,home,7431.96,0,1,0,4.697409837308961,0.7727272727272727,0.0,0.09090909090909091,0,0,0
4363.92,netbanking,DEV_02818,SG,failed,1727,36,34,1,3,2,1680.93,grocery,4363.92,0,2,0,2.596134282807731,0.9444444444444444,0.027777777777777776,0.08333333333333333,1,0,0
3389.18,netbanking,DEV_02862,US,failed,323,21,13,0,2,1,3077.57,grocery,3389.18,0,3,0,1.1012519617750367,0.6190476190476191,0.0,0.09523809523809523,0,0,0
3261.11,card,DEV_00518,GB,success,1399,44,40,0,1,2,2064.9,home,3261.11,0,6,1,1.5793065039469223,0.9090909090909091,0.0,0.022727272727272728,0,0,0
3408.67,wallet,DEV_02609,AE,success,63,17,15,0,1,4,2538.47,electronics,3408.67,0,6,1,1.342804917923001,0.8823529411764706,0.0,0.058823529411764705,0,0,0
3431.94,upi,DEV_02368,AE,failed,1907,23,17,0,0,4,634.98,software,3431.94,0,4,0,5.404800151185864,0.7391304347826086,0.0,0.0,0,0,0
3362.3,netbanking,DEV_01319,AE,success,634,10,3,2,2,3,1384.67,home,3362.3,0,4,0,2.4282319975156534,0.3,0.2,0.2,1,0,0
7925.58,netbanking,DEV_01214,IN,success,869,29,20,0,1,1,1843.5,software,7925.58,0,2,0,4.299202603742881,0.6896551724137931,0.0,0.034482758620689655,0,0,0
6411.3,upi,DEV_02847,IN,failed,436,24,14,0,1,2,14828.97,travel,6411.3,0,1,0,0.43234965071748077,0.5833333333333334,0.0,0.041666666666666664,0,0,0
6815.22,card,DEV_00871,IN,success,995,39,35,2,2,1,2391.29,electronics,6815.22,0,6,1,2.850018191018237,0.8974358974358975,0.05128205128205128,0.05128205128205128,1,0,0
5842.96,wallet,DEV_01578,US,success,1996,41,33,2,1,3,2484.39,software,5842.96,0,1,0,2.3518690704760528,0.8048780487804879,0.04878048780487805,0.024390243902439025,1,0,0
4927.99,netbanking,DEV_00855,SG,success,1574,2,0,0,2,2,4386.58,software,4927.99,0,1,0,1.1234241709942598,0.0,0.0,1.0,0,0,0
1750.86,netbanking,DEV_02903,AE,success,856,28,25,1,1,4,4975.78,grocery,1750.86,0,2,0,0.3518764897161852,0.8928571428571429,0.03571428571428571,0.03571428571428571,1,0,0
2292.57,card,DEV_00533,US,failed,1488,42,37,1,3,2,561.47,beauty,2292.57,0,5,1,4.08315671362673,0.8809523809523809,0.023809523809523808,0.07142857142857142,1,0,1
1735.26,wallet,DEV_02542,SG,failed,105,48,40,1,2,4,2020.9,travel,1735.26,0,5,1,0.8586570339947548,0.8333333333333334,0.020833333333333332,0.041666666666666664,1,0,0
3249.34,upi,DEV_00282,GB,success,1094,22,22,1,1,2,2890.53,beauty,3249.34,0,6,1,1.1241329444773103,1.0,0.045454545454545456,0.045454545454545456,1,0,0
2850.11,netbanking,DEV_02365,IN,failed,1611,29,26,1,0,2,7370.8,home,2850.11,0,5,1,0.3866758018125577,0.896551724137931,0.034482758620689655,0.0,1,0,0
5484.47,card,DEV_00452,US,failed,1529,9,1,1,3,3,16737.62,fashion,5484.47,0,0,0,0.3276732295272566,0.1111111111111111,0.1111111111111111,0.3333333333333333,1,0,0
4653.69,upi,DEV_01093,IN,failed,411,13,11,0,2,4,4610.32,fashion,4653.69,0,5,1,1.009407156119315,0.8461538461538461,0.0,0.15384615384615385,0,0,0
8203.63,netbanking,DEV_01088,IN,success,140,42,37,1,2,3,7724.23,travel,8203.63,0,3,0,1.062064438785484,0.8809523809523809,0.023809523809523808,0.047619047619047616,1,0,0
1994.47,netbanking,DEV_01768,US,failed,575,50,46,0,1,1,9005.64,fashion,1994.47,0,6,1,0.22146899054370375,0.92,0.0,0.02,0,0,0
1915.34,wallet,DEV_02081,GB,failed,1553,29,24,0,2,3,4798.99,electronics,1915.34,0,2,0,0.3991131467246233,0.8275862068965517,0.0,0.06896551724137931,0,0,0
2385.38,netbanking,DEV_01515,IN,failed,367,26,16,1,1,2,2461.56,travel,2385.38,0,1,0,0.9690521457937243,0.6153846153846154,0.038461538461538464,0.038461538461538464,1,0,0
4198.94,wallet,DEV_00795,GB,failed,1103,10,3,0,2,2,1029.12,grocery,4198.94,0,2,0,4.080126710199005,0.3,0.0,0.2,0,0,0
3422.97,upi,DEV_02434,GB,failed,1661,10,10,1,1,4,3292.45,fashion,3422.97,0,5,1,1.0396422117268296,1.0,0.1,0.1,1,0,0
